date,date_str,annee,mois,zone,cote,swh_mean,swh_min,swh_max_value,swh_std,swh_max_absolu,n_points,etat_mer_satellite,score_risque_vague
2017-03-02,2017-03,2017,3,NOSY BE ET ENVIRONS,NORD-OUEST,0.9174092246405754,0.5892172784756795,1.1216989137747397,0.2050057378436066,2.414072706803922,4,Peu agitee,1.8
2017-04-02,2017-04,2017,4,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,1.1152627455901147,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2017-04-02,2017-04,2017,4,CAP D'AMBRE A MAHANORO,EST,2.584609991804003e+36,0.5641544148552144,9.969209968386869e+36,4.3687882627739794e+36,9.969209968386869e+36,27,Tres forte,10.0
2017-04-02,2017-04,2017,4,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.5431018165657981,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2017-04-02,2017-04,2017,4,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.317243427702549,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2017-04-02,2017-04,2017,4,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.5551171137887253,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2017-04-02,2017-04,2017,4,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.8397421113133378,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2017-04-02,2017-04,2017,4,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.0777197547228974,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2017-04-02,2017-04,2017,4,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.5641544148552144,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-04-02,2017-04,2017,4,ANTALAHA A TOAMASINA,EST,1.5323704122814443,1.225500550947755,1.8001760376194176,0.18990185895544123,3.2017715998249714,8,Agitee,3.1
2017-04-02,2017-04,2017,4,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.317243427702549,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-04-02,2017-04,2017,4,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.5862838003141093,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-04-02,2017-04,2017,4,NOSY BE ET ENVIRONS,NORD-OUEST,0.8076027123701113,0.5641544148552144,0.8956583570258706,0.14061855820970476,1.5054975493188427,4,Peu agitee,1.6
2017-05-02,2017-05,2017,5,CAP D'AMBRE A TOAMASINA,EST,1.869226869072538e+36,1.2935000212566752,9.969209968386869e+36,3.8911060186368346e+36,9.969209968386869e+36,16,Tres forte,10.0
2017-05-02,2017-05,2017,5,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.4880986293311134,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2017-05-02,2017-05,2017,5,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.6565886805445538,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2017-05-02,2017-05,2017,5,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.6565886805445538,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2017-05-02,2017-05,2017,5,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.3230699894622897e+36,0.4880986293311134,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,30,Tres forte,10.0
2017-05-02,2017-05,2017,5,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.7150021965450013,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2017-05-02,2017-05,2017,5,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,0.8465727359271622,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2017-05-02,2017-05,2017,5,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.4880986293311134,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-05-02,2017-05,2017,5,ANTALAHA A TOAMASINA,EST,1.2461512460483586e+36,1.5183053636175048,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,8,Tres forte,10.0
2017-05-02,2017-05,2017,5,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.6565886805445538,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-05-02,2017-05,2017,5,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.8820450825731054,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2017-05-02,2017-05,2017,5,NOSY BE ET ENVIRONS,NORD-OUEST,0.8186201440144224,0.4880986293311134,1.0921728384711156,0.22309403968702168,1.5471140541627861,4,Peu agitee,1.6
2017-06-02,2017-06,2017,6,CAP D'AMBRE A TOAMASINA,EST,1.869226869072538e+36,1.0291446117148035,9.969209968386869e+36,3.8911060186368346e+36,9.969209968386869e+36,16,Tres forte,10.0
2017-06-02,2017-06,2017,6,CAP D'AMBRE A MAHANORO,EST,3.3230699894622897e+36,0.7451851362734878,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,27,Tres forte,10.0
2017-06-02,2017-06,2017,6,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.6515250204974143,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2017-06-02,2017-06,2017,6,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.6515250204974143,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
